eventID ,case LoanGoal,case ApplicationType,case concept:name,case RequestedAmount,event Action,event org:resource,event concept:name,event EventOrigin,event EventID,event lifecycle:transition,event time:timestamp
4.25202E+11,Car,New credit,Application_268676496,5500,statechange,User_1,A_Concept,Application,ApplState_1183529809,complete,33:36.3
4.29497E+11,Existing loan takeover,New credit,Application_1870161219,27400,Created,User_1,A_Create Application,Application,Application_1870161219,complete,36:08.3
4.29497E+11,Existing loan takeover,New credit,Application_1870161219,27400,statechange,User_1,A_Submitted,Application,ApplState_1398058800,complete,36:08.3
4.29497E+11,Existing loan takeover,New credit,Application_1870161219,27400,Created,User_1,W_Handle leads,Workflow,Workitem_1798361538,schedule,36:08.5
4.29497E+11,Existing loan takeover,New credit,Application_1870161219,27400,Deleted,User_1,W_Handle leads,Workflow,Workitem_909387596,withdraw,37:31.9
4.29497E+11,Existing loan takeover,New credit,Application_1870161219,27400,Created,User_1,W_Complete application,Workflow,Workitem_1098667320,schedule,37:31.9
4.29497E+11,Existing loan takeover,New credit,Application_1870161219,27400,statechange,User_1,A_Concept,Application,ApplState_1814348127,complete,37:31.9
4.33792E+11,Car,New credit,Application_1723779444,5000,Created,User_1,A_Create Application,Application,Application_1723779444,complete,11:00.9
4.33792E+11,Car,New credit,Application_1723779444,5000,statechange,User_1,A_Submitted,Application,ApplState_602396265,complete,11:00.9
4.33792E+11,Car,New credit,Application_1723779444,5000,Created,User_1,W_Handle leads,Workflow,Workitem_2083594676,schedule,11:01.3
4.33792E+11,Car,New credit,Application_1723779444,5000,Deleted,User_1,W_Handle leads,Workflow,Workitem_1531711205,withdraw,11:45.9
4.33792E+11,Car,New credit,Application_1723779444,5000,Created,User_1,W_Complete application,Workflow,Workitem_1721371355,schedule,11:45.9
4.33792E+11,Car,New credit,Application_1723779444,5000,statechange,User_1,A_Concept,Application,ApplState_100906517,complete,11:45.9
4.38087E+11,"Other, see explanation",New credit,Application_1339153511,12000,Created,User_1,A_Create Application,Application,Application_1339153511,complete,22:16.4
4.38087E+11,"Other, see explanation",New credit,Application_1339153511,12000,statechange,User_1,A_Submitted,Application,ApplState_2100168025,complete,22:16.4
4.38087E+11,"Other, see explanation",New credit,Application_1339153511,12000,Created,User_1,W_Handle leads,Workflow,Workitem_887484731,schedule,22:16.6
4.42382E+11,Home improvement,New credit,Application_1754646859,10000,Created,User_1,A_Create Application,Application,Application_1754646859,complete,23:25.0
4.42382E+11,Home improvement,New credit,Application_1754646859,10000,statechange,User_1,A_Submitted,Application,ApplState_1112207469,complete,23:25.0
4.42382E+11,Home improvement,New credit,Application_1754646859,10000,Created,User_1,W_Handle leads,Workflow,Workitem_1607915853,schedule,23:25.4
4.38087E+11,"Other, see explanation",New credit,Application_1339153511,12000,Deleted,User_1,W_Handle leads,Workflow,Workitem_1823208065,withdraw,23:35.2
4.38087E+11,"Other, see explanation",New credit,Application_1339153511,12000,Created,User_1,W_Complete application,Workflow,Workitem_237033654,schedule,23:35.3
4.38087E+11,"Other, see explanation",New credit,Application_1339153511,12000,statechange,User_1,A_Concept,Application,ApplState_1400705455,complete,23:35.3
4.42382E+11,Home improvement,New credit,Application_1754646859,10000,Deleted,User_1,W_Handle leads,Workflow,Workitem_363222672,withdraw,24:49.8
4.42382E+11,Home improvement,New credit,Application_1754646859,10000,Created,User_1,W_Complete application,Workflow,Workitem_100325853,schedule,24:49.8
4.42382E+11,Home improvement,New credit,Application_1754646859,10000,statechange,User_1,A_Concept,Application,ApplState_1908018590,complete,24:49.8
4.46677E+11,Car,New credit,Application_2002564265,5000,Created,User_1,A_Create Application,Application,Application_2002564265,complete,03:36.4
4.46677E+11,Car,New credit,Application_2002564265,5000,statechange,User_1,A_Submitted,Application,ApplState_1533942635,complete,03:36.4
4.46677E+11,Car,New credit,Application_2002564265,5000,Created,User_1,W_Handle leads,Workflow,Workitem_1756654780,schedule,03:36.6
4.46677E+11,Car,New credit,Application_2002564265,5000,Deleted,User_1,W_Handle leads,Workflow,Workitem_1621458391,withdraw,04:43.5
4.46677E+11,Car,New credit,Application_2002564265,5000,Created,User_1,W_Complete application,Workflow,Workitem_1448843812,schedule,04:43.5
4.46677E+11,Car,New credit,Application_2002564265,5000,statechange,User_1,A_Concept,Application,ApplState_109588809,complete,04:43.5
4.50972E+11,"Other, see explanation",New credit,Application_1304234740,50000,Created,User_1,A_Create Application,Application,Application_1304234740,complete,27:52.9
4.50972E+11,"Other, see explanation",New credit,Application_1304234740,50000,statechange,User_1,A_Submitted,Application,ApplState_148616086,complete,27:53.0
4.50972E+11,"Other, see explanation",New credit,Application_1304234740,50000,Created,User_1,W_Handle leads,Workflow,Workitem_1337276193,schedule,27:53.3
4.50972E+11,"Other, see explanation",New credit,Application_1304234740,50000,Deleted,User_1,W_Handle leads,Workflow,Workitem_1449660361,withdraw,28:41.2
4.50972E+11,"Other, see explanation",New credit,Application_1304234740,50000,Created,User_1,W_Complete application,Workflow,Workitem_948297981,schedule,28:41.2
4.50972E+11,"Other, see explanation",New credit,Application_1304234740,50000,statechange,User_1,A_Concept,Application,ApplState_934371208,complete,28:41.2
4.55267E+11,Home improvement,New credit,Application_58755651,50000,Created,User_1,A_Create Application,Application,Application_58755651,complete,22:04.0
4.55267E+11,Home improvement,New credit,Application_58755651,50000,statechange,User_1,A_Submitted,Application,ApplState_201055846,complete,22:04.1
4.55267E+11,Home improvement,New credit,Application_58755651,50000,Created,User_1,W_Handle leads,Workflow,Workitem_1563327713,schedule,22:04.5
4.55267E+11,Home improvement,New credit,Application_58755651,50000,Deleted,User_1,W_Handle leads,Workflow,Workitem_1365216704,withdraw,22:40.0
4.55267E+11,Home improvement,New credit,Application_58755651,50000,Created,User_1,W_Complete application,Workflow,Workitem_712041001,schedule,22:40.0
4.55267E+11,Home improvement,New credit,Application_58755651,50000,statechange,User_1,A_Concept,Application,ApplState_1679288785,complete,22:40.0
4.59562E+11,Existing loan takeover,New credit,Application_93597308,50000,Created,User_1,A_Create Application,Application,Application_93597308,complete,01:40.8
4.59562E+11,Existing loan takeover,New credit,Application_93597308,50000,statechange,User_1,A_Submitted,Application,ApplState_613509722,complete,01:40.9
4.59562E+11,Existing loan takeover,New credit,Application_93597308,50000,Created,User_1,W_Handle leads,Workflow,Workitem_345386470,schedule,01:41.6
4.59562E+11,Existing loan takeover,New credit,Application_93597308,50000,Deleted,User_1,W_Handle leads,Workflow,Workitem_566170208,withdraw,02:51.4
4.59562E+11,Existing loan takeover,New credit,Application_93597308,50000,Created,User_1,W_Complete application,Workflow,Workitem_373393572,schedule,02:51.4
4.59562E+11,Existing loan takeover,New credit,Application_93597308,50000,statechange,User_1,A_Concept,Application,ApplState_1283425468,complete,02:51.4
4.63856E+11,Home improvement,New credit,Application_774787486,10000,Created,User_1,A_Create Application,Application,Application_774787486,complete,54:48.3
4.63856E+11,Home improvement,New credit,Application_774787486,10000,statechange,User_1,A_Submitted,Application,ApplState_1814664404,complete,54:48.3
4.63856E+11,Home improvement,New credit,Application_774787486,10000,Created,User_1,W_Handle leads,Workflow,Workitem_281434001,schedule,54:48.6
4.63856E+11,Home improvement,New credit,Application_774787486,10000,Deleted,User_1,W_Handle leads,Workflow,Workitem_379590074,withdraw,55:30.1
4.63856E+11,Home improvement,New credit,Application_774787486,10000,Created,User_1,W_Complete application,Workflow,Workitem_409888037,schedule,55:30.1
4.63856E+11,Home improvement,New credit,Application_774787486,10000,statechange,User_1,A_Concept,Application,ApplState_1922226835,complete,55:30.1
4.68151E+11,Unknown,New credit,Application_1660185664,0,Created,User_75,A_Create Application,Application,Application_1660185664,complete,01:40.3
4.68151E+11,Unknown,New credit,Application_1660185664,0,Created,User_75,W_Complete application,Workflow,Workitem_160170888,schedule,01:40.3
4.68151E+11,Unknown,New credit,Application_1660185664,0,Obtained,User_75,W_Complete application,Workflow,Workitem_1495669264,start,01:40.3
4.68151E+11,Unknown,New credit,Application_1660185664,0,statechange,User_75,A_Concept,Application,ApplState_2024009706,complete,01:40.3
2.53403E+11,Existing loan takeover,New credit,Application_2110144842,15000,Obtained,User_14,W_Handle leads,Workflow,Workitem_949443133,start,03:21.8
2.53403E+11,Existing loan takeover,New credit,Application_2110144842,15000,Deleted,User_14,W_Handle leads,Workflow,Workitem_760170553,complete,06:13.7
2.53403E+11,Existing loan takeover,New credit,Application_2110144842,15000,Created,User_14,W_Complete application,Workflow,Workitem_792448867,schedule,06:13.7
2.53403E+11,Existing loan takeover,New credit,Application_2110144842,15000,Obtained,User_14,W_Complete application,Workflow,Workitem_454725911,start,06:13.7
2.53403E+11,Existing loan takeover,New credit,Application_2110144842,15000,statechange,User_14,A_Concept,Application,ApplState_409291538,complete,06:13.7
2.53403E+11,Existing loan takeover,New credit,Application_2110144842,15000,Released,User_14,W_Complete application,Workflow,Workitem_501140615,suspend,06:34.8
4.68151E+11,Unknown,New credit,Application_1660185664,0,statechange,User_75,A_Accepted,Application,ApplState_484004835,complete,11:43.0
4.68151E+11,Unknown,New credit,Application_1660185664,0,Created,User_75,O_Create Offer,Offer,Offer_1685918507,complete,12:49.3
4.68151E+11,Unknown,New credit,Application_1660185664,0,statechange,User_75,O_Created,Offer,OfferState_1501854740,complete,12:50.7
4.68151E+11,Unknown,New credit,Application_1660185664,0,statechange,User_75,O_Sent (mail and online),Offer,OfferState_1177673530,complete,13:05.9
4.68151E+11,Unknown,New credit,Application_1660185664,0,Deleted,User_75,W_Complete application,Workflow,Workitem_770253845,complete,13:06.0
4.68151E+11,Unknown,New credit,Application_1660185664,0,Created,User_75,W_Call after offers,Workflow,Workitem_405195487,schedule,13:06.0
4.68151E+11,Unknown,New credit,Application_1660185664,0,Obtained,User_75,W_Call after offers,Workflow,Workitem_856136855,start,13:06.0
4.68151E+11,Unknown,New credit,Application_1660185664,0,statechange,User_75,A_Complete,Application,ApplState_1514804882,complete,13:06.0
4.68151E+11,Unknown,New credit,Application_1660185664,0,Deleted,User_75,W_Call after offers,Workflow,Workitem_1104383237,complete,13:15.5
4.68151E+11,Unknown,New credit,Application_1660185664,0,Created,User_75,W_Validate application,Workflow,Workitem_1488038079,schedule,13:15.5
4.68151E+11,Unknown,New credit,Application_1660185664,0,Obtained,User_75,W_Validate application,Workflow,Workitem_1803581046,start,13:15.5
4.68151E+11,Unknown,New credit,Application_1660185664,0,statechange,User_75,A_Validating,Application,ApplState_1864448613,complete,13:16.6
2.79173E+11,Home improvement,New credit,Application_1530322400,5000,Obtained,User_14,W_Handle leads,Workflow,Workitem_2143034827,start,13:56.8
2.79173E+11,Home improvement,New credit,Application_1530322400,5000,Deleted,User_14,W_Handle leads,Workflow,Workitem_1740567167,complete,14:52.9
2.79173E+11,Home improvement,New credit,Application_1530322400,5000,Created,User_14,W_Complete application,Workflow,Workitem_952683600,schedule,14:53.0
2.79173E+11,Home improvement,New credit,Application_1530322400,5000,Obtained,User_14,W_Complete application,Workflow,Workitem_772059971,start,14:53.0
2.79173E+11,Home improvement,New credit,Application_1530322400,5000,statechange,User_14,A_Concept,Application,ApplState_1025050290,complete,14:53.0
2.79173E+11,Home improvement,New credit,Application_1530322400,5000,Released,User_14,W_Complete application,Workflow,Workitem_658183174,suspend,14:55.2
4.68151E+11,Unknown,New credit,Application_1660185664,0,Deleted,User_75,W_Validate application,Workflow,Workitem_229578612,complete,17:25.3
4.68151E+11,Unknown,New credit,Application_1660185664,0,Created,User_75,W_Call incomplete files,Workflow,Workitem_728543937,schedule,17:25.3
4.68151E+11,Unknown,New credit,Application_1660185664,0,Obtained,User_75,W_Call incomplete files,Workflow,Workitem_370953877,start,17:25.3
4.68151E+11,Unknown,New credit,Application_1660185664,0,statechange,User_75,A_Incomplete,Application,ApplState_668034476,complete,17:25.3
2.83468E+11,Home improvement,New credit,Application_593655901,5000,Obtained,User_14,W_Handle leads,Workflow,Workitem_929047048,start,17:37.5
2.83468E+11,Home improvement,New credit,Application_593655901,5000,Deleted,User_14,W_Handle leads,Workflow,Workitem_1560936677,complete,18:25.7
2.83468E+11,Home improvement,New credit,Application_593655901,5000,Created,User_14,W_Complete application,Workflow,Workitem_1855669805,schedule,18:25.7
2.83468E+11,Home improvement,New credit,Application_593655901,5000,Obtained,User_14,W_Complete application,Workflow,Workitem_1396453814,start,18:25.7
2.83468E+11,Home improvement,New credit,Application_593655901,5000,statechange,User_14,A_Concept,Application,ApplState_238533065,complete,18:25.7
2.83468E+11,Home improvement,New credit,Application_593655901,5000,Released,User_14,W_Complete application,Workflow,Workitem_1712143330,suspend,18:28.6
2.87763E+11,Car,New credit,Application_1535675187,8500,Obtained,User_14,W_Handle leads,Workflow,Workitem_1017115261,start,18:32.1
4.68151E+11,Unknown,New credit,Application_1660185664,0,Released,User_75,W_Call incomplete files,Workflow,Workitem_1007192427,suspend,19:14.0
2.87763E+11,Car,New credit,Application_1535675187,8500,Deleted,User_14,W_Handle leads,Workflow,Workitem_783992868,complete,19:26.3
2.87763E+11,Car,New credit,Application_1535675187,8500,Created,User_14,W_Complete application,Workflow,Workitem_1706364569,schedule,19:26.3
2.87763E+11,Car,New credit,Application_1535675187,8500,Obtained,User_14,W_Complete application,Workflow,Workitem_67020254,start,19:26.3
2.87763E+11,Car,New credit,Application_1535675187,8500,statechange,User_14,A_Concept,Application,ApplState_85951581,complete,19:26.3
2.87763E+11,Car,New credit,Application_1535675187,8500,Released,User_14,W_Complete application,Workflow,Workitem_424786637,suspend,19:29.6
3.13533E+11,Home improvement,New credit,Application_1588619628,24000,Obtained,User_14,W_Handle leads,Workflow,Workitem_1389331352,start,20:32.5
3.13533E+11,Home improvement,New credit,Application_1588619628,24000,Deleted,User_14,W_Handle leads,Workflow,Workitem_736112546,complete,21:39.7
3.13533E+11,Home improvement,New credit,Application_1588619628,24000,Created,User_14,W_Complete application,Workflow,Workitem_420227633,schedule,21:39.7
3.13533E+11,Home improvement,New credit,Application_1588619628,24000,Obtained,User_14,W_Complete application,Workflow,Workitem_1831661675,start,21:39.7
3.13533E+11,Home improvement,New credit,Application_1588619628,24000,statechange,User_14,A_Concept,Application,ApplState_1549652143,complete,21:39.7
3.13533E+11,Home improvement,New credit,Application_1588619628,24000,Released,User_14,W_Complete application,Workflow,Workitem_2012976943,suspend,21:41.5
3.26418E+11,Car,New credit,Application_1624825294,5000,Obtained,User_14,W_Handle leads,Workflow,Workitem_1494230701,start,21:45.1
3.26418E+11,Car,New credit,Application_1624825294,5000,Deleted,User_14,W_Handle leads,Workflow,Workitem_998866822,complete,24:26.0
3.26418E+11,Car,New credit,Application_1624825294,5000,Created,User_14,W_Complete application,Workflow,Workitem_1401978399,schedule,24:26.0
3.26418E+11,Car,New credit,Application_1624825294,5000,Obtained,User_14,W_Complete application,Workflow,Workitem_1717740765,start,24:26.0
3.26418E+11,Car,New credit,Application_1624825294,5000,statechange,User_14,A_Concept,Application,ApplState_1357698419,complete,24:26.0
3.26418E+11,Car,New credit,Application_1624825294,5000,Released,User_14,W_Complete application,Workflow,Workitem_72595516,suspend,24:28.0
3.35007E+11,Car,New credit,Application_987262285,6000,Obtained,User_14,W_Handle leads,Workflow,Workitem_67943672,start,24:31.5
3.35007E+11,Car,New credit,Application_987262285,6000,Deleted,User_14,W_Handle leads,Workflow,Workitem_1842067250,complete,26:34.5
3.35007E+11,Car,New credit,Application_987262285,6000,Created,User_14,W_Complete application,Workflow,Workitem_2010529286,schedule,26:34.5
3.35007E+11,Car,New credit,Application_987262285,6000,Obtained,User_14,W_Complete application,Workflow,Workitem_1681297467,start,26:34.5
3.35007E+11,Car,New credit,Application_987262285,6000,statechange,User_14,A_Concept,Application,ApplState_1480164874,complete,26:34.5
3.35007E+11,Car,New credit,Application_987262285,6000,Released,User_14,W_Complete application,Workflow,Workitem_1616877891,suspend,26:36.6
4.72446E+11,Home improvement,New credit,Application_2105878744,5000,Created,User_1,A_Create Application,Application,Application_2105878744,complete,31:20.8
4.72446E+11,Home improvement,New credit,Application_2105878744,5000,statechange,User_1,A_Submitted,Application,ApplState_1187974949,complete,31:20.8
4.72446E+11,Home improvement,New credit,Application_2105878744,5000,Created,User_1,W_Handle leads,Workflow,Workitem_1018881570,schedule,31:21.1
4.72446E+11,Home improvement,New credit,Application_2105878744,5000,Deleted,User_1,W_Handle leads,Workflow,Workitem_2067822545,withdraw,32:40.7
4.72446E+11,Home improvement,New credit,Application_2105878744,5000,Created,User_1,W_Complete application,Workflow,Workitem_2012785229,schedule,32:40.8
4.72446E+11,Home improvement,New credit,Application_2105878744,5000,statechange,User_1,A_Concept,Application,ApplState_2121507321,complete,32:40.8
3.99432E+11,Not speficied,New credit,Application_584603670,5000,Obtained,User_14,W_Handle leads,Workflow,Workitem_774595768,start,45:04.8
3.99432E+11,Not speficied,New credit,Application_584603670,5000,Deleted,User_14,W_Handle leads,Workflow,Workitem_964421120,complete,46:59.3
3.99432E+11,Not speficied,New credit,Application_584603670,5000,Created,User_14,W_Complete application,Workflow,Workitem_1137203003,schedule,46:59.3
3.99432E+11,Not speficied,New credit,Application_584603670,5000,Obtained,User_14,W_Complete application,Workflow,Workitem_1325888364,start,46:59.3
3.99432E+11,Not speficied,New credit,Application_584603670,5000,statechange,User_14,A_Concept,Application,ApplState_817885321,complete,46:59.3
3.99432E+11,Not speficied,New credit,Application_584603670,5000,Released,User_14,W_Complete application,Workflow,Workitem_2037796237,suspend,47:01.8
4.12317E+11,Car,New credit,Application_1876456626,10750,Obtained,User_14,W_Handle leads,Workflow,Workitem_1068987167,start,48:38.2
4.12317E+11,Car,New credit,Application_1876456626,10750,Deleted,User_14,W_Handle leads,Workflow,Workitem_358133604,complete,49:34.1
4.12317E+11,Car,New credit,Application_1876456626,10750,Created,User_14,W_Complete application,Workflow,Workitem_33961926,schedule,49:34.1
4.12317E+11,Car,New credit,Application_1876456626,10750,Obtained,User_14,W_Complete application,Workflow,Workitem_775123573,start,49:34.2
4.12317E+11,Car,New credit,Application_1876456626,10750,statechange,User_14,A_Concept,Application,ApplState_2119930132,complete,49:34.2
4.12317E+11,Car,New credit,Application_1876456626,10750,Released,User_14,W_Complete application,Workflow,Workitem_135030707,suspend,49:38.5
81604378630,Existing loan takeover,New credit,Application_2082119944,15000,Obtained,User_16,W_Complete application,Workflow,Workitem_169588242,start,59:22.6
98784247816,Car,New credit,Application_1846626914,5000,Obtained,User_89,W_Complete application,Workflow,Workitem_1866894161,resume,02:33.2
98784247817,Car,New credit,Application_1846626914,5000,Released,User_89,W_Complete application,Workflow,Workitem_2048218264,suspend,02:52.3
1.03079E+11,Home improvement,New credit,Application_546206358,10000,Obtained,User_89,W_Complete application,Workflow,Workitem_262263746,start,03:08.1
73014444042,Not speficied,New credit,Application_1111870538,5000,Obtained,User_43,W_Complete application,Workflow,Workitem_1533178514,resume,04:37.2
4.76741E+11,Unknown,New credit,Application_1446096185,0,Created,User_19,A_Create Application,Application,Application_1446096185,complete,08:21.2
4.76741E+11,Unknown,New credit,Application_1446096185,0,Created,User_19,W_Complete application,Workflow,Workitem_656543675,schedule,08:21.3
4.76741E+11,Unknown,New credit,Application_1446096185,0,Obtained,User_19,W_Complete application,Workflow,Workitem_1808202340,start,08:21.3
4.76741E+11,Unknown,New credit,Application_1446096185,0,statechange,User_19,A_Concept,Application,ApplState_1572571334,complete,08:21.3
81604378631,Existing loan takeover,New credit,Application_2082119944,15000,statechange,User_16,A_Accepted,Application,ApplState_405799985,complete,08:23.6
1.24554E+11,Car,New credit,Application_931862671,6000,Obtained,User_13,W_Complete application,Workflow,Workitem_549727784,start,09:25.2
1.03079E+11,Home improvement,New credit,Application_546206358,10000,statechange,User_89,A_Accepted,Application,ApplState_1134127152,complete,09:27.7
1.24554E+11,Car,New credit,Application_931862671,6000,Released,User_13,W_Complete application,Workflow,Workitem_1270021884,suspend,09:49.0
81604378632,Existing loan takeover,New credit,Application_2082119944,15000,Created,User_16,O_Create Offer,Offer,Offer_1335997058,complete,10:26.7
81604378633,Existing loan takeover,New credit,Application_2082119944,15000,statechange,User_16,O_Created,Offer,OfferState_605689943,complete,10:28.2
81604378634,Existing loan takeover,New credit,Application_2082119944,15000,statechange,User_16,O_Sent (mail and online),Offer,OfferState_122807663,complete,11:25.5
81604378635,Existing loan takeover,New credit,Application_2082119944,15000,Deleted,User_16,W_Complete application,Workflow,Workitem_1731715194,complete,11:25.6
81604378636,Existing loan takeover,New credit,Application_2082119944,15000,Created,User_16,W_Call after offers,Workflow,Workitem_1642996633,schedule,11:25.6
81604378637,Existing loan takeover,New credit,Application_2082119944,15000,Obtained,User_16,W_Call after offers,Workflow,Workitem_1420172898,start,11:25.6
81604378638,Existing loan takeover,New credit,Application_2082119944,15000,statechange,User_16,A_Complete,Application,ApplState_919164098,complete,11:25.6
81604378639,Existing loan takeover,New credit,Application_2082119944,15000,Released,User_16,W_Call after offers,Workflow,Workitem_1691647552,suspend,13:15.4
73014444043,Not speficied,New credit,Application_1111870538,5000,statechange,User_43,A_Accepted,Application,ApplState_280035605,complete,13:22.4
85899345926,Not speficied,New credit,Application_758985626,17000,Obtained,User_15,W_Complete application,Workflow,Workitem_2059940757,start,13:50.3
4.76741E+11,Unknown,New credit,Application_1446096185,0,statechange,User_19,A_Accepted,Application,ApplState_1147334110,complete,14:02.4
4.81036E+11,Car,New credit,Application_675073178,24000,Created,User_7,A_Create Application,Application,Application_675073178,complete,15:19.5
4.81036E+11,Car,New credit,Application_675073178,24000,Created,User_7,W_Complete application,Workflow,Workitem_108696663,schedule,15:19.5
4.81036E+11,Car,New credit,Application_675073178,24000,Obtained,User_7,W_Complete application,Workflow,Workitem_611604272,start,15:19.5
4.81036E+11,Car,New credit,Application_675073178,24000,statechange,User_7,A_Concept,Application,ApplState_597379334,complete,15:19.5
85899345927,Not speficied,New credit,Application_758985626,17000,Released,User_15,W_Complete application,Workflow,Workitem_714136575,suspend,16:20.3
85899345928,Not speficied,New credit,Application_758985626,17000,Obtained,User_15,W_Complete application,Workflow,Workitem_1917034146,resume,16:25.5
4.76741E+11,Unknown,New credit,Application_1446096185,0,Created,User_19,O_Create Offer,Offer,Offer_1084399342,complete,16:32.0
4.76741E+11,Unknown,New credit,Application_1446096185,0,statechange,User_19,O_Created,Offer,OfferState_959838620,complete,16:33.5
85899345929,Not speficied,New credit,Application_758985626,17000,Released,User_15,W_Complete application,Workflow,Workitem_1983438566,suspend,16:40.5
90194313222,Home improvement,New credit,Application_1018615109,17000,Obtained,User_15,W_Complete application,Workflow,Workitem_1895075816,start,16:45.2
73014444044,Not speficied,New credit,Application_1111870538,5000,Created,User_43,O_Create Offer,Offer,Offer_792838244,complete,17:42.2
73014444045,Not speficied,New credit,Application_1111870538,5000,statechange,User_43,O_Created,Offer,OfferState_1318868553,complete,17:43.8
1.03079E+11,Home improvement,New credit,Application_546206358,10000,Created,User_89,O_Create Offer,Offer,Offer_603196958,complete,17:48.1
1.03079E+11,Home improvement,New credit,Application_546206358,10000,statechange,User_89,O_Created,Offer,OfferState_1542005964,complete,17:49.5
1.03079E+11,Home improvement,New credit,Application_546206358,10000,statechange,User_89,O_Sent (mail and online),Offer,OfferState_674376846,complete,18:10.8
1.03079E+11,Home improvement,New credit,Application_546206358,10000,Deleted,User_89,W_Complete application,Workflow,Workitem_677441950,complete,18:10.9
1.03079E+11,Home improvement,New credit,Application_546206358,10000,Created,User_89,W_Call after offers,Workflow,Workitem_1953967383,schedule,18:10.9
1.03079E+11,Home improvement,New credit,Application_546206358,10000,Obtained,User_89,W_Call after offers,Workflow,Workitem_380267711,start,18:10.9
1.03079E+11,Home improvement,New credit,Application_546206358,10000,statechange,User_89,A_Complete,Application,ApplState_1995216911,complete,18:10.9
1.03079E+11,Home improvement,New credit,Application_546206358,10000,Released,User_89,W_Call after offers,Workflow,Workitem_818581899,suspend,20:31.2
4.76741E+11,Unknown,New credit,Application_1446096185,0,statechange,User_19,O_Cancelled,Offer,OfferState_897673403,complete,20:42.5
4.81036E+11,Car,New credit,Application_675073178,24000,statechange,User_7,A_Accepted,Application,ApplState_662549368,complete,22:05.6
68719476745,Car,New credit,Application_1806387393,5000,Obtained,User_38,W_Complete application,Workflow,Workitem_1639622392,resume,23:08.8
94489280521,Car,New credit,Application_319587802,7000,Obtained,User_16,W_Complete application,Workflow,Workitem_1966913498,resume,23:20.6
68719476746,Car,New credit,Application_1806387393,5000,Obtained,User_38,W_Complete application,Workflow,Workitem_1752348566,start,23:30.8
1.20259E+11,Home improvement,New credit,Application_1197857445,6000,Obtained,User_28,W_Complete application,Workflow,Workitem_534723321,resume,23:58.2
90194313223,Home improvement,New credit,Application_1018615109,17000,statechange,User_15,A_Accepted,Application,ApplState_233999853,complete,24:43.1
94489280522,Car,New credit,Application_319587802,7000,Released,User_16,W_Complete application,Workflow,Workitem_206381378,suspend,25:02.7
1.20259E+11,Home improvement,New credit,Application_1197857445,6000,Released,User_28,W_Complete application,Workflow,Workitem_382665018,suspend,25:17.0
1.24554E+11,Car,New credit,Application_931862671,6000,Obtained,User_28,W_Complete application,Workflow,Workitem_1136611632,resume,25:22.5
1.11669E+11,Car,New credit,Application_1363980603,7500,Obtained,User_16,W_Complete application,Workflow,Workitem_961374740,start,25:41.2
1.11669E+11,Car,New credit,Application_1363980603,7500,Released,User_16,W_Complete application,Workflow,Workitem_2099136658,suspend,26:12.5
4.85331E+11,Car,New credit,Application_952532843,9000,Created,User_1,A_Create Application,Application,Application_952532843,complete,28:43.8
4.85331E+11,Car,New credit,Application_952532843,9000,statechange,User_1,A_Submitted,Application,ApplState_1198125859,complete,28:43.9
4.85331E+11,Car,New credit,Application_952532843,9000,Created,User_1,W_Handle leads,Workflow,Workitem_1322974048,schedule,28:44.3
4.76741E+11,Unknown,New credit,Application_1446096185,0,Released,User_19,W_Complete application,Workflow,Workitem_1133496383,suspend,29:16.0
73014444046,Not speficied,New credit,Application_1111870538,5000,statechange,User_43,O_Sent (mail and online),Offer,OfferState_316612785,complete,29:34.8
73014444047,Not speficied,New credit,Application_1111870538,5000,Deleted,User_43,W_Complete application,Workflow,Workitem_390568380,complete,29:34.8
73014444048,Not speficied,New credit,Application_1111870538,5000,Created,User_43,W_Call after offers,Workflow,Workitem_741165646,schedule,29:34.8
73014444049,Not speficied,New credit,Application_1111870538,5000,Obtained,User_43,W_Call after offers,Workflow,Workitem_1567772775,start,29:34.8
73014444050,Not speficied,New credit,Application_1111870538,5000,statechange,User_43,A_Complete,Application,ApplState_991588716,complete,29:34.8
90194313224,Home improvement,New credit,Application_1018615109,17000,Created,User_15,O_Create Offer,Offer,Offer_866744603,complete,29:35.4
90194313225,Home improvement,New credit,Application_1018615109,17000,statechange,User_15,O_Created,Offer,OfferState_1837354160,complete,29:36.8
4.85331E+11,Car,New credit,Application_952532843,9000,Deleted,User_1,W_Handle leads,Workflow,Workitem_1892080426,withdraw,29:42.5
4.85331E+11,Car,New credit,Application_952532843,9000,Created,User_1,W_Complete application,Workflow,Workitem_2095831160,schedule,29:42.5
4.85331E+11,Car,New credit,Application_952532843,9000,statechange,User_1,A_Concept,Application,ApplState_1882423783,complete,29:42.6
73014444051,Not speficied,New credit,Application_1111870538,5000,Released,User_43,W_Call after offers,Workflow,Workitem_808736906,suspend,29:53.0
90194313226,Home improvement,New credit,Application_1018615109,17000,Created,User_15,O_Create Offer,Offer,Offer_476537784,complete,30:35.2
90194313227,Home improvement,New credit,Application_1018615109,17000,statechange,User_15,O_Created,Offer,OfferState_1391005637,complete,30:36.4
90194313228,Home improvement,New credit,Application_1018615109,17000,statechange,User_15,O_Sent (mail and online),Offer,OfferState_1614372474,complete,30:54.2
90194313229,Home improvement,New credit,Application_1018615109,17000,statechange,User_15,O_Sent (mail and online),Offer,OfferState_1025197961,complete,30:54.2
